Table Name,Field Name,Dataset Name
_GL_Invoices,InvoiceDistrib_Amount,CRP - OpSum (Transactional)
_GL_Invoices,InvoiceDistrib_SelfAssessedTaxAmount,CRP - OpSum (Transactional)
_GL_Invoices,InvoiceDistrib_Amount_PlusSAT,CRP - OpSum (Transactional)
_GL_Invoices,AltSort,CRP - OpSum (Transactional)
_GL_Invoices,Level4,CRP - OpSum (Transactional)
_GL_Invoices,Level3,CRP - OpSum (Transactional)
_GL_Invoices,Level2,CRP - OpSum (Transactional)
_GL_Invoices,Level1,CRP - OpSum (Transactional)
_GL_Invoices,AccountName,CRP - OpSum (Transactional)
_GL_Invoices,InvoicePeriod,CRP - OpSum (Transactional)
_GL_Invoices,Line_SubLine,CRP - OpSum (Transactional)
_GL_Invoices,LineNum_And_Desc,CRP - OpSum (Transactional)
_GL_Invoices,InvoiceIDNumber,CRP - OpSum (Transactional)
_GL_Invoices,msr_Invoice_TotalAmount,CRP - OpSum (Transactional)
_GL_Invoices,msr_Invoice_TotalAmount_PlusSelfTax,CRP - OpSum (Transactional)
_GL_Invoices,●,CRP - OpSum (Transactional)
_GL_Invoices,AvgDaysToPost,CRP - OpSum (Transactional)
_GL_Transactions,Oracle_Mapping,CRP - OpSum (Transactional)
_GL_Transactions,AccountingPeriod,CRP - OpSum (Transactional)
_GL_Transactions,Altsort,CRP - OpSum (Transactional)
_GL_Transactions,Journal_Source,CRP - OpSum (Transactional)
_GL_Transactions,Journal_Category,CRP - OpSum (Transactional)
_GL_Transactions,Journal_BatchName,CRP - OpSum (Transactional)
_GL_Transactions,Journal_Name,CRP - OpSum (Transactional)
_GL_Transactions,Journal_LineDesc,CRP - OpSum (Transactional)
_GL_Transactions,GL_Category,CRP - OpSum (Transactional)
_GL_Transactions,GL_Desc,CRP - OpSum (Transactional)
_GL_Transactions,Invoice_ID,CRP - OpSum (Transactional)
_GL_Transactions,Invoice_Num,CRP - OpSum (Transactional)
_GL_Transactions,VendorID,CRP - OpSum (Transactional)
_GL_Transactions,Invoice_Desc,CRP - OpSum (Transactional)
_GL_Transactions,InvoiceLine_Desc,CRP - OpSum (Transactional)
_GL_Transactions,Actual_num,CRP - OpSum (Transactional)
_GL_Transactions,Actual_den,CRP - OpSum (Transactional)
_GL_Transactions,IsCalc,CRP - OpSum (Transactional)
_GL_Transactions,refFormat,CRP - OpSum (Transactional)
_GL_Transactions,L0,CRP - OpSum (Transactional)
_GL_Transactions,L1,CRP - OpSum (Transactional)
_GL_Transactions,L2,CRP - OpSum (Transactional)
_GL_Transactions,L3,CRP - OpSum (Transactional)
_GL_Transactions,L4,CRP - OpSum (Transactional)
_GL_Transactions,L5,CRP - OpSum (Transactional)
_GL_Transactions,L6,CRP - OpSum (Transactional)
_GL_Transactions,IsSideLoad_Actuals,CRP - OpSum (Transactional)
_GL_Transactions,GLTrans_Actual_val,CRP - OpSum (Transactional)
_GL_Transactions,GLTrans_Actual_fmt,CRP - OpSum (Transactional)
_SelectFormat,FormatType,CRP - OpSum (Transactional)
_SelectFormat,refFormatIdx,CRP - OpSum (Transactional)
_selectLevelOfDetail,Level Of Detail,CRP - OpSum (Transactional)
_selectLevelOfDetail,Level,CRP - OpSum (Transactional)
dimAccounts_Invoices,intAccount,CRP - OpSum (Transactional)
dimAccounts_Invoices,Account,CRP - OpSum (Transactional)
dimAccounts_Invoices,refGroup,CRP - OpSum (Transactional)
dimAccounts_Invoices,AccountName,CRP - OpSum (Transactional)
dimAccounts_Invoices,refGroupName,CRP - OpSum (Transactional)
dimAccounts_Invoices,AltSort,CRP - OpSum (Transactional)
dimAccounts_Invoices,Level1,CRP - OpSum (Transactional)
dimAccounts_Invoices,Level2,CRP - OpSum (Transactional)
dimAccounts_Invoices,Level3,CRP - OpSum (Transactional)
dimAccounts_Invoices,Level4,CRP - OpSum (Transactional)
dimAccounts_Invoices,Level5,CRP - OpSum (Transactional)
dimAccounts_Invoices,DisplayGroup,CRP - OpSum (Transactional)
dimAttributes_Oracle,Oracle_Mapping,CRP - OpSum (Transactional)
dimAttributes_Oracle,LegalEntity_ID,CRP - OpSum (Transactional)
dimAttributes_Oracle,LegalEntity_Description,CRP - OpSum (Transactional)
dimAttributes_Oracle,Practice_ID,CRP - OpSum (Transactional)
dimAttributes_Oracle,Practice_Description,CRP - OpSum (Transactional)
dimAttributes_Oracle,Location_ID,CRP - OpSum (Transactional)
dimAttributes_Oracle,Location_Description,CRP - OpSum (Transactional)
dimAttributes_Oracle,Specialty_ID,CRP - OpSum (Transactional)
dimAttributes_Oracle,Specialty_Description,CRP - OpSum (Transactional)
dimAttributes_Oracle,Department_ID,CRP - OpSum (Transactional)
dimAttributes_Oracle,Department_Description,CRP - OpSum (Transactional)
dimAttributes_Oracle,State,CRP - OpSum (Transactional)
dimAttributes_Oracle,Market,CRP - OpSum (Transactional)
dimAttributes_Oracle,SameUnitStatus_R12,CRP - OpSum (Transactional)
dimAttributes_Oracle,StartDate,CRP - OpSum (Transactional)
dimAttributes_Oracle,EndDate,CRP - OpSum (Transactional)
dimAttributes_Oracle,IsPrac_00_22,CRP - OpSum (Transactional)
dimAttributes_Oracle,IsPrac_11_22,CRP - OpSum (Transactional)
dimAttributes_Oracle,IsHS_Topside,CRP - OpSum (Transactional)
dimAttributes_Oracle,Prac00_22andTopsideHS,CRP - OpSum (Transactional)
dimAttributes_Oracle,Prac11_22andTopsideHS,CRP - OpSum (Transactional)
dimAttributes_Oracle,IsGA,CRP - OpSum (Transactional)
dimAttributes_Oracle,Division,CRP - OpSum (Transactional)
dimAttributes_Oracle,Region,CRP - OpSum (Transactional)
dimAttributes_Oracle,MarketPresident,CRP - OpSum (Transactional)
dimAttributes_Oracle,Specialty_Group,CRP - OpSum (Transactional)
dimAttributes_Oracle,StateAbbrev,CRP - OpSum (Transactional)
dimAttributes_Oracle,IsTelehealth,CRP - OpSum (Transactional)
dimAttributes_Oracle,HasBDModel,CRP - OpSum (Transactional)
dimAttributes_Oracle,HospCode,CRP - OpSum (Transactional)
dimAttributes_Oracle,FilterPracticeID,CRP - OpSum (Transactional)
dimAttributes_Oracle,Market_EDW,CRP - OpSum (Transactional)
dimAttributes_Oracle,Market_Edit,CRP - OpSum (Transactional)
dimAttributes_Oracle,IsOverhead,CRP - OpSum (Transactional)
dimAttributes_Oracle,LocationFilter,CRP - OpSum (Transactional)
dimAttributes_Oracle,LocationFilter_Expanded,CRP - OpSum (Transactional)
dimAttributes_Oracle,Region_EDW,CRP - OpSum (Transactional)
dimAttributes_Oracle,Practice_Merge,CRP - OpSum (Transactional)
dimAttributes_Oracle,StateAbbrev_Edit,CRP - OpSum (Transactional)
dimAttributes_Oracle,State_Edit,CRP - OpSum (Transactional)
dimAttributes_Oracle,Specialty_Description_original,CRP - OpSum (Transactional)
dimAttributes_Oracle,Specialty_Group_original,CRP - OpSum (Transactional)
dimAttributes_Oracle,MarketDirector,CRP - OpSum (Transactional)
dimAttributes_Oracle,PracticeGroup,CRP - OpSum (Transactional)
dimAttributes_Oracle,Location_Merge,CRP - OpSum (Transactional)
dimAttributes_Oracle,HS_Type,CRP - OpSum (Transactional)
dimAttributes_Oracle,TaxID,CRP - OpSum (Transactional)
dimAttributes_Oracle,Level1_C,CRP - OpSum (Transactional)
dimAttributes_Oracle,Level2_C,CRP - OpSum (Transactional)
dimAttributes_Oracle,Level3_C,CRP - OpSum (Transactional)
dimAttributes_Oracle,Level4_C,CRP - OpSum (Transactional)
dimAttributes_Oracle,Level5_C,CRP - OpSum (Transactional)
dimAttributes_Oracle,Level6_C,CRP - OpSum (Transactional)
dimAttributes_Oracle,PracticeTypeGroup,CRP - OpSum (Transactional)
dimAttributes_Oracle,SameUnitStatus_MTD,CRP - OpSum (Transactional)
dimAttributes_Oracle,SameUnitStatus_QTD,CRP - OpSum (Transactional)
dimAttributes_Oracle,SameUnitStatus_YTD,CRP - OpSum (Transactional)
dimAttributes_Oracle,StartDate_PDX,CRP - OpSum (Transactional)
dimAttributes_Oracle,EndDate_PDX,CRP - OpSum (Transactional)
dimAttributes_Oracle,SameUnitStatus_MTD_PDX,CRP - OpSum (Transactional)
dimAttributes_Oracle,SameUnitStatus_QTD_PDX,CRP - OpSum (Transactional)
dimAttributes_Oracle,SameUnitStatus_YTD_PDX,CRP - OpSum (Transactional)
dimAttributes_Oracle,SameUnitStatus_R12_PDX,CRP - OpSum (Transactional)
dimDates,Date,CRP - OpSum (Transactional)
dimDates,Date_PriorYear,CRP - OpSum (Transactional)
dimDates,WeekBeginning,CRP - OpSum (Transactional)
dimDates,WeekEnding,CRP - OpSum (Transactional)
dimDates,MonthBeginning,CRP - OpSum (Transactional)
dimDates,MonthEnding,CRP - OpSum (Transactional)
dimDates,WeekHierarchy_Year,CRP - OpSum (Transactional)
dimDates,WeekHierarchy_Week,CRP - OpSum (Transactional)
dimDates,WeekHierarchy_DayOfWeek,CRP - OpSum (Transactional)
dimDates,FullWeekYear,CRP - OpSum (Transactional)
dimDates,FullWeekMonth,CRP - OpSum (Transactional)
dimDates,FullWeekNum,CRP - OpSum (Transactional)
dimDates,DayName,CRP - OpSum (Transactional)
dimDates,IsClosed,CRP - OpSum (Transactional)
dimDates,IsLastClose,CRP - OpSum (Transactional)
dimDates,IsBusinessDay,CRP - OpSum (Transactional)
dimDates,IsCY_Fiscal,CRP - OpSum (Transactional)
dimDates,IsLY_Fiscal,CRP - OpSum (Transactional)
dimDates,IsCY,CRP - OpSum (Transactional)
dimDates,IsLY,CRP - OpSum (Transactional)
dimDates,IsYTD_Calendar,CRP - OpSum (Transactional)
dimDates,IsYTD,CRP - OpSum (Transactional)
dimDates,IsQTD,CRP - OpSum (Transactional)
dimDates,IsBOM,CRP - OpSum (Transactional)
dimDates,IsEOM,CRP - OpSum (Transactional)
dimDates,IsR3,CRP - OpSum (Transactional)
dimDates,IsR6,CRP - OpSum (Transactional)
dimDates,IsR9,CRP - OpSum (Transactional)
dimDates,IsR12,CRP - OpSum (Transactional)
dimDates,R3_Period,CRP - OpSum (Transactional)
dimDates,R6_Period,CRP - OpSum (Transactional)
dimDates,R9_Period,CRP - OpSum (Transactional)
dimDates,R12_Period,CRP - OpSum (Transactional)
dimDates,R3_offset,CRP - OpSum (Transactional)
dimDates,R6_offset,CRP - OpSum (Transactional)
dimDates,R9_offset,CRP - OpSum (Transactional)
dimDates,R12_offset,CRP - OpSum (Transactional)
dimDates,R3_Offset_Calendar,CRP - OpSum (Transactional)
dimDates,R6_Offset_Calendar,CRP - OpSum (Transactional)
dimDates,R9_Offset_Calendar,CRP - OpSum (Transactional)
dimDates,R12_Offset_Calendar,CRP - OpSum (Transactional)
dimDates,R3_Period_Calendar,CRP - OpSum (Transactional)
dimDates,R6_Period_Calendar,CRP - OpSum (Transactional)
dimDates,R9_Period_Calendar,CRP - OpSum (Transactional)
dimDates,R12_Period_Calendar,CRP - OpSum (Transactional)
dimDates,IsLLY_Fiscal,CRP - OpSum (Transactional)
dimDates,IsLLLY_Fiscal,CRP - OpSum (Transactional)
dimDates,IsCurrentQuarter,CRP - OpSum (Transactional)
dimDates,IsCurrentQuarter_AnyYear,CRP - OpSum (Transactional)
dimDates,IsmonthMTD,CRP - OpSum (Transactional)
dimDates,IsLast3FullMonths,CRP - OpSum (Transactional)
dimDates,DateHierarchy_Year,CRP - OpSum (Transactional)
dimDates,DateHierarchy_Month,CRP - OpSum (Transactional)
dimDates,DateHierarchy_Quarter,CRP - OpSum (Transactional)
dimDates,DateHierarchy_Day,CRP - OpSum (Transactional)
dimDates,DateHierarchy_MonthName,CRP - OpSum (Transactional)
dimDates,DateHierarchy_QuarterName,CRP - OpSum (Transactional)
dimDates,DateHierarchy_DayName_1,CRP - OpSum (Transactional)
dimDates,DateHierarchy_DayName_3,CRP - OpSum (Transactional)
dimDates,IsHoliday,CRP - OpSum (Transactional)
dimDates,refSequentialDay,CRP - OpSum (Transactional)
dimDates,R03_PeriodEnding,CRP - OpSum (Transactional)
dimDates,R06_PeriodEnding,CRP - OpSum (Transactional)
dimDates,R09_PeriodEnding,CRP - OpSum (Transactional)
dimDates,R12_PeriodEnding,CRP - OpSum (Transactional)
dimDates,IsHolidayWeek,CRP - OpSum (Transactional)
dimDates,IsBeforeToday,CRP - OpSum (Transactional)
dimDates,IsCompleteMonth,CRP - OpSum (Transactional)
dimDates,IsLastCompleteMonth,CRP - OpSum (Transactional)
dimDates,IsMTD_Calendar,CRP - OpSum (Transactional)
dimDates,R03_Calendar_PeriodEnding,CRP - OpSum (Transactional)
dimDates,R06_Calendar_PeriodEnding,CRP - OpSum (Transactional)
dimDates,R09_Calendar_PeriodEnding,CRP - OpSum (Transactional)
dimDates,R12_Calendar_PeriodEnding,CRP - OpSum (Transactional)
dimDates,strDate,CRP - OpSum (Transactional)
dimDates,strQuarter,CRP - OpSum (Transactional)
dimDates,strHalf,CRP - OpSum (Transactional)
dimDates,LastCloseHeader,CRP - OpSum (Transactional)
dimHierarchy_Base,AltSort_L0,CRP - OpSum (Transactional)
dimHierarchy_Base,Level0,CRP - OpSum (Transactional)
dimHierarchy_Base,IsCalc,CRP - OpSum (Transactional)
dimHierarchy_Base,refFormat,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_01_Idx,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_01_Desc,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_01_IdxDesc,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_02_Idx,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_02_Desc,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_02_IdxDesc,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_03_Idx,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_03_Desc,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_03_IdxDesc,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_04_Idx,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_04_Desc,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_04_IdxDesc,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_05_Idx,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_05_Desc,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_05_IdxDesc,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_06_Idx,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_06_Desc,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_06_IdxDesc,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_00_Desc,CRP - OpSum (Transactional)
dimHierarchy_Base,Level_00_Idx,CRP - OpSum (Transactional)
dimHierarchy_Base,xLevel_00_IdxDesc,CRP - OpSum (Transactional)
Table,Column1,CRP - Physician Profile
CRP_Glossary,Term/Measure,CRP - PowerApp & Glossary
CRP_Glossary,Definition,CRP - PowerApp & Glossary
CRP_Glossary,Section,CRP - PowerApp & Glossary
Feedback Retriever,Column1,CRP - PowerApp & Glossary
_AR Report,PeriodStarting,CRP - RCM Reports
_AR Report,PeriodEnding,CRP - RCM Reports
_AR Report,Oracle_Mapping,CRP - RCM Reports
_AR Report,PracticeName,CRP - RCM Reports
_AR Report,FacilityName,CRP - RCM Reports
_AR Report,AcctUnit,CRP - RCM Reports
_AR Report,MetrixIdx,CRP - RCM Reports
_AR Report,MetricName,CRP - RCM Reports
_AR Report,refFormat,CRP - RCM Reports
_AR Report,PBI_Group,CRP - RCM Reports
_AR Report,CalcRef,CRP - RCM Reports
_AR Report,MTD_CY_num,CRP - RCM Reports
_AR Report,MTD_CY_den1,CRP - RCM Reports
_AR Report,MTD_CY_den2,CRP - RCM Reports
_AR Report,MTD_LY_num,CRP - RCM Reports
_AR Report,MTD_LY_den1,CRP - RCM Reports
_AR Report,MTD_LY_den2,CRP - RCM Reports
_AR Report,PriorMonth_CY_num,CRP - RCM Reports
_AR Report,PriorMonth_CY_den1,CRP - RCM Reports
_AR Report,PriorMonth_CY_den2,CRP - RCM Reports
_AR Report,YTD_CY_num,CRP - RCM Reports
_AR Report,YTD_CY_den1,CRP - RCM Reports
_AR Report,YTD_CY_den2,CRP - RCM Reports
_AR Report,YTD_LY_num,CRP - RCM Reports
_AR Report,YTD_LY_den1,CRP - RCM Reports
_AR Report,YTD_LY_den2,CRP - RCM Reports
_AR Report,cMonthbeginning,CRP - RCM Reports
_AR Report 2,AcctUnit,CRP - RCM Reports
_AR Report 2,Oracle_Mapping,CRP - RCM Reports
_AR Report 2,AccountingPeriod,CRP - RCM Reports
_AR Report 2,MetricIdx,CRP - RCM Reports
_AR Report 2,MetricName,CRP - RCM Reports
_AR Report 2,IsCalc,CRP - RCM Reports
_AR Report 2,refFormat,CRP - RCM Reports
_AR Report 2,GroupIdx,CRP - RCM Reports
_AR Report 2,GroupName,CRP - RCM Reports
_AR Report 2,sortGroup,CRP - RCM Reports
_AR Report 2,sortSubGroup,CRP - RCM Reports
_AR Report 2,val_Num,CRP - RCM Reports
_AR Report 2,val_Den,CRP - RCM Reports
_AR Report 2,IsSubtotal,CRP - RCM Reports
_AR Report 2,AR_Report2_Val,CRP - RCM Reports
_AR Report 2,AR_Report2_fmt,CRP - RCM Reports
data_Aging,Oracle_Mapping,CRP - RCM Reports
data_Aging,Practice_Code,CRP - RCM Reports
data_Aging,CBO,CRP - RCM Reports
data_Aging,PayerCode_Charge,CRP - RCM Reports
data_Aging,PayerCode_PP,CRP - RCM Reports
data_Aging,IsExcludedProcedure,CRP - RCM Reports
data_Aging,Aging_Charges_Total,CRP - RCM Reports
data_Aging,Aging_Charges_000_029,CRP - RCM Reports
data_Aging,Aging_Charges_030_089,CRP - RCM Reports
data_Aging,Aging_Charges_090_329,CRP - RCM Reports
data_Aging,Aging_Charges_330_999,CRP - RCM Reports
data_Aging,Aging_Balance_Total,CRP - RCM Reports
data_Aging,Aging_Balance_000_029,CRP - RCM Reports
data_Aging,Aging_Balance_030_089,CRP - RCM Reports
data_Aging,Aging_Balance_090_329,CRP - RCM Reports
data_Aging,Aging_Balance_330_999,CRP - RCM Reports
data_Aging,Aging_Payable_Total,CRP - RCM Reports
data_Aging,Aging_Payable_000_029,CRP - RCM Reports
data_Aging,Aging_Payable_030_089,CRP - RCM Reports
data_Aging,Aging_Payable_090_329,CRP - RCM Reports
data_Aging,Aging_Payable_330_999,CRP - RCM Reports
data_ChgPayAdj,Oracle_Mapping,CRP - RCM Reports
data_ChgPayAdj,Practice_Code,CRP - RCM Reports
data_ChgPayAdj,CBO,CRP - RCM Reports
data_ChgPayAdj,Period,CRP - RCM Reports
data_ChgPayAdj,PayerCode_Charge,CRP - RCM Reports
data_ChgPayAdj,PayerCode_PP,CRP - RCM Reports
data_ChgPayAdj,IsExcludedProcedure,CRP - RCM Reports
data_ChgPayAdj,PayAdj_Group,CRP - RCM Reports
data_ChgPayAdj,PayAdj_GroupDesc,CRP - RCM Reports
data_ChgPayAdj,PayAdj_GroupDesc2,CRP - RCM Reports
data_ChgPayAdj,PatientOrInsurance,CRP - RCM Reports
data_ChgPayAdj,Avoidable_Unavoidable,CRP - RCM Reports
data_ChgPayAdj,Charges_ServiceDate,CRP - RCM Reports
data_ChgPayAdj,Charges_PostingDate,CRP - RCM Reports
data_ChgPayAdj,Adjustments_ServiceDate,CRP - RCM Reports
data_ChgPayAdj,Adjustments_PostingDate,CRP - RCM Reports
data_ChgPayAdj,Adjustments_ChargeDate,CRP - RCM Reports
data_ChgPayAdj,Payments_ServiceDate,CRP - RCM Reports
data_ChgPayAdj,Payments_PostingDate,CRP - RCM Reports
data_ChgPayAdj,Payments_ChargeDate,CRP - RCM Reports
data_ChgPayAdj,AllowableCBO_Chg_ServiceDate,CRP - RCM Reports
data_ChgPayAdj,AllowableCBO_PP_ServiceDate,CRP - RCM Reports
data_ChgPayAdj,AllowableCBO_Chg_PostingDate,CRP - RCM Reports
data_ChgPayAdj,AllowableCBO_PP_PostingDate,CRP - RCM Reports
data_ChgPayAdj,Adjustments_ChargePostDate,CRP - RCM Reports
data_ChgPayAdj,Payments_ChargePostDate,CRP - RCM Reports
data_ChgPayAdj,TaxID,CRP - RCM Reports
data_ChgPayAdj,Adj_AvoidUnavoid_Avoidable,CRP - RCM Reports
data_ChgPayAdj,Adj_AvoidUnavoid_NotSpecified,CRP - RCM Reports
data_ChgPayAdj,Adj_AvoidUnavoid_Total_ExclUnmapped,CRP - RCM Reports
data_ChgPayAdj,Adj_AvoidUnavoid_Unavoidable,CRP - RCM Reports
data_ChgPayAdj,Adj_PercentAvoidable,CRP - RCM Reports
data_ChgPayAdj,Adj_PercentUnavoidable,CRP - RCM Reports
data_ChgPayAdj,Payments_BadDebtRecovery,CRP - RCM Reports
data_ChgPayAdj,Payments_Commercial,CRP - RCM Reports
data_ChgPayAdj,Payments_Government,CRP - RCM Reports
data_ChgPayAdj,Payments_Insurance_Total,CRP - RCM Reports
data_ChgPayAdj,Payments_ManagedCare,CRP - RCM Reports
data_ChgPayAdj,Payments_MedicAid_HMO,CRP - RCM Reports
data_ChgPayAdj,Payments_Medicare,CRP - RCM Reports
data_ChgPayAdj,Payments_NonTOS_SelfPay_PercentOfSelfPay,CRP - RCM Reports
data_ChgPayAdj,Payments_PatientOrInsurance_Total,CRP - RCM Reports
data_ChgPayAdj,Payments_Patients_Total,CRP - RCM Reports
data_ChgPayAdj,Payments_SelfPay,CRP - RCM Reports
data_ChgPayAdj,Payments_SelfPay_NonTOS,CRP - RCM Reports
data_ChgPayAdj,Payments_TOS_SelfPay,CRP - RCM Reports
data_ChgPayAdj,Payments_TOS_SelfPay_PercentOfSelfPay,CRP - RCM Reports
data_ChgPayAdj,Payments_Total,CRP - RCM Reports
data_ChgPayAdj,msrMix_DoP_Commercial,CRP - RCM Reports
data_ChgPayAdj,msrMix_DoP_Government,CRP - RCM Reports
data_ChgPayAdj,msrMix_DoP_ManagedCare,CRP - RCM Reports
data_ChgPayAdj,msrMix_DoP_SelfPay,CRP - RCM Reports
data_ChgPayAdj,msrMix_DoS_Commercial,CRP - RCM Reports
data_ChgPayAdj,msrMix_DoS_Government,CRP - RCM Reports
data_ChgPayAdj,msrMix_DoS_ManagedCare,CRP - RCM Reports
data_ChgPayAdj,msrMix_DoS_SelfPay,CRP - RCM Reports
data_ChgPayAdj,ReimbursementRate_DoP,CRP - RCM Reports
data_ChgPayAdj,ReimbursementRate_DoS,CRP - RCM Reports
data_ChgPayAdj,Balance Closed (DoS),CRP - RCM Reports
data_ChgPayAdj,Balance Open (DoS),CRP - RCM Reports
data_ChgPayAdj,R/Rate,CRP - RCM Reports
data_ChgPayAdj,Yield,CRP - RCM Reports
data_ChgPayAdj,Payable,CRP - RCM Reports
data_ChgPayAdj,Payable (Net),CRP - RCM Reports
data_ChgPayAdj,Payments_Patients %,CRP - RCM Reports
data_ChgPayAdj,Payments_Insurance %,CRP - RCM Reports
data_ChgPayAdj,PostPeriod Collection Rate,CRP - RCM Reports
data_ChgPayAdj,PostPeriod Reserve Rate,CRP - RCM Reports
data_ChgPayAdj,Payments_NonTOS_SelfPay (Bucket),CRP - RCM Reports
data_Yield,Oracle_Mapping,CRP - RCM Reports
data_Yield,Practice_Code,CRP - RCM Reports
data_Yield,CBO,CRP - RCM Reports
data_Yield,Period,CRP - RCM Reports
data_Yield,PayerCode_PP,CRP - RCM Reports
data_Yield,BalanceType,CRP - RCM Reports
data_Yield,HasAllowable,CRP - RCM Reports
data_Yield,HasAllowablePDX,CRP - RCM Reports
data_Yield,IsExcludedProcedure,CRP - RCM Reports
data_Yield,Adj_Insurance,CRP - RCM Reports
data_Yield,Adj_Patient,CRP - RCM Reports
data_Yield,Adj_Other,CRP - RCM Reports
data_Yield,Pay_Insurance,CRP - RCM Reports
data_Yield,Pay_Patient,CRP - RCM Reports
data_Yield,Pay_Other,CRP - RCM Reports
data_Yield,Charges,CRP - RCM Reports
data_Yield,CBOAllowable_Chg,CRP - RCM Reports
data_Yield,CBOAllowable_PP,CRP - RCM Reports
data_Yield,CBOAllowablePDX_Chg,CRP - RCM Reports
data_Yield,CBOAllowablePDX_PP,CRP - RCM Reports
data_Yield,PayerCode_Chg,CRP - RCM Reports
data_Yield,TaxID,CRP - RCM Reports
data_Yield,yld_Adjustments_Insurance,CRP - RCM Reports
data_Yield,yld_Adjustments_Patient,CRP - RCM Reports
data_Yield,yld_AllowableCBO,CRP - RCM Reports
data_Yield,yld_Balance,CRP - RCM Reports
data_Yield,yld_Charges,CRP - RCM Reports
data_Yield,yld_ChargesAdj,CRP - RCM Reports
data_Yield,yld_OtherAdj,CRP - RCM Reports
data_Yield,yld_PayableByInsurance,CRP - RCM Reports
data_Yield,yld_PayableByPatient,CRP - RCM Reports
data_Yield,yld_Payments_Insurance,CRP - RCM Reports
data_Yield,yld_Payments_Patient,CRP - RCM Reports
data_Yield,yldcalc_ByFinClass,CRP - RCM Reports
data_Yield,yldcalc_CollectionRate_Insurance,CRP - RCM Reports
data_Yield,yldcalc_CollectionRate_Patient,CRP - RCM Reports
data_Yield,yldcalc_CollectionRate_Total,CRP - RCM Reports
data_Yield,yldcalc_YieldRate_ByAllowable,CRP - RCM Reports
data_Yield,yld_Adjustments_Other,CRP - RCM Reports
data_Yield,yld_Payments_Other,CRP - RCM Reports
data_Yield,yld_Payments_Total,CRP - RCM Reports
data_Yield,Patient_Allowable,CRP - RCM Reports
data_Yield,Insurance_Allowable,CRP - RCM Reports
data_Yield,Insurance_Yield,CRP - RCM Reports
data_Yield,PTR_Yield,CRP - RCM Reports
data_Yield,% Resolved,CRP - RCM Reports
data_Yield,Total_Adj_ZeroBalance,CRP - RCM Reports
dimDates,Date,CRP - RCM Reports
dimDates,Date_PriorYear,CRP - RCM Reports
dimDates,WeekBeginning,CRP - RCM Reports
dimDates,WeekEnding,CRP - RCM Reports
dimDates,MonthBeginning,CRP - RCM Reports
dimDates,MonthEnding,CRP - RCM Reports
dimDates,WeekHierarchy_Year,CRP - RCM Reports
dimDates,WeekHierarchy_Week,CRP - RCM Reports
dimDates,WeekHierarchy_DayOfWeek,CRP - RCM Reports
dimDates,FullWeekYear,CRP - RCM Reports
dimDates,FullWeekMonth,CRP - RCM Reports
dimDates,FullWeekNum,CRP - RCM Reports
dimDates,DayName,CRP - RCM Reports
dimDates,IsClosed,CRP - RCM Reports
dimDates,IsLastClose,CRP - RCM Reports
dimDates,IsBusinessDay,CRP - RCM Reports
dimDates,IsCY_Fiscal,CRP - RCM Reports
dimDates,IsLY_Fiscal,CRP - RCM Reports
dimDates,IsLLY_Fiscal,CRP - RCM Reports
dimDates,IsLLLY_Fiscal,CRP - RCM Reports
dimDates,IsCY,CRP - RCM Reports
dimDates,IsLY,CRP - RCM Reports
dimDates,IsYTD_Calendar,CRP - RCM Reports
dimDates,IsYTD,CRP - RCM Reports
dimDates,IsQTD,CRP - RCM Reports
dimDates,IsCurrentQuarter,CRP - RCM Reports
dimDates,IsCurrentQuarter_AnyYear,CRP - RCM Reports
dimDates,IsBOM,CRP - RCM Reports
dimDates,IsEOM,CRP - RCM Reports
dimDates,IsmonthMTD,CRP - RCM Reports
dimDates,IsR3,CRP - RCM Reports
dimDates,IsR6,CRP - RCM Reports
dimDates,IsR9,CRP - RCM Reports
dimDates,IsR12,CRP - RCM Reports
dimDates,R3_Period,CRP - RCM Reports
dimDates,R6_Period,CRP - RCM Reports
dimDates,R9_Period,CRP - RCM Reports
dimDates,R12_Period,CRP - RCM Reports
dimDates,R3_offset,CRP - RCM Reports
dimDates,R6_offset,CRP - RCM Reports
dimDates,R9_offset,CRP - RCM Reports
dimDates,R12_offset,CRP - RCM Reports
dimDates,R3_Offset_Calendar,CRP - RCM Reports
dimDates,R6_Offset_Calendar,CRP - RCM Reports
dimDates,R9_Offset_Calendar,CRP - RCM Reports
